Inspection_ID,Magistrate_ID,Date,Time,City,Latitude,Longitude,Commodity_Checked,Violation_Found,Fine_Amount,Fine_Status
INS-1014280,MAG-224,1/29/2026,10:21:00,RAWALPINDI,33.593488,73.055009,Onion,No,0,N/A
INS-1014281,MAG-224,1/29/2026,10:58:00,RAWALPINDI,33.625845,73.055956,Potato,No,0,N/A
INS-1014282,MAG-224,1/29/2026,11:33:00,RAWALPINDI,33.548443,73.100241,Potato,No,0,N/A
INS-1014283,MAG-224,1/29/2026,12:10:00,RAWALPINDI,33.607989,73.055365,Onion,No,0,N/A
INS-1014284,MAG-225,1/29/2026,11:22:00,RAWALPINDI,33.59176,73.044651,Tomato,No,0,N/A
INS-1014285,MAG-225,1/29/2026,11:44:00,RAWALPINDI,33.55765,73.094738,Onion,No,0,N/A
INS-1014286,MAG-225,1/29/2026,12:23:00,RAWALPINDI,33.563041,73.061077,Onion,Yes,10000,Paid
INS-1014287,MAG-225,1/29/2026,13:07:00,RAWALPINDI,33.626814,73.09572,Tomato,Yes,20000,Paid
INS-1014288,MAG-225,1/29/2026,13:43:00,RAWALPINDI,33.562433,73.083967,Onion,No,0,N/A
INS-1014289,MAG-225,1/29/2026,14:23:00,RAWALPINDI,33.569479,73.003531,Banana,No,0,N/A
INS-1014290,MAG-226,1/29/2026,11:02:00,RAWALPINDI,33.629647,73.055154,Tomato,No,0,N/A
INS-1014291,MAG-226,1/29/2026,11:39:00,RAWALPINDI,33.58376,73.026507,Banana,No,0,N/A
INS-1014292,MAG-226,1/29/2026,12:10:00,RAWALPINDI,33.584548,73.007385,Tomato,No,0,N/A
INS-1014293,MAG-226,1/29/2026,12:49:00,RAWALPINDI,33.612878,73.037236,Onion,No,0,N/A
INS-1014294,MAG-226,1/29/2026,13:06:00,RAWALPINDI,33.613084,73.079747,Onion,No,0,N/A
INS-1014295,MAG-226,1/29/2026,13:40:00,RAWALPINDI,33.599153,73.08309,Onion,No,0,N/A
INS-1014296,MAG-227,1/29/2026,9:23:00,RAWALPINDI,33.54216,73.010268,Banana,No,0,N/A
INS-1014297,MAG-227,1/29/2026,9:50:00,RAWALPINDI,33.549876,73.064675,Potato,No,0,N/A
INS-1014298,MAG-227,1/29/2026,10:08:00,RAWALPINDI,33.549932,73.093864,Banana,No,0,N/A
INS-1014299,MAG-227,1/29/2026,10:30:00,RAWALPINDI,33.553904,73.089396,Potato,No,0,N/A
INS-1014300,MAG-227,1/29/2026,11:13:00,RAWALPINDI,33.606999,73.081405,Potato,No,0,N/A
INS-1014301,MAG-227,1/29/2026,11:35:00,RAWALPINDI,33.566042,73.096891,Onion,No,0,N/A
INS-1014302,MAG-227,1/29/2026,11:51:00,RAWALPINDI,33.5488,73.075018,Banana,No,0,N/A
INS-1014303,MAG-227,1/29/2026,12:20:00,RAWALPINDI,33.547373,73.017669,Onion,No,0,N/A
INS-1014304,MAG-227,1/29/2026,12:40:00,RAWALPINDI,33.626515,73.013073,Banana,No,0,N/A
INS-1014305,MAG-227,1/29/2026,13:04:00,RAWALPINDI,33.558803,73.077315,Tomato,No,0,N/A
INS-1014306,MAG-227,1/29/2026,13:42:00,RAWALPINDI,33.547432,73.061824,Banana,No,0,N/A
INS-1014307,MAG-227,1/29/2026,14:11:00,RAWALPINDI,33.602978,73.077576,Potato,No,0,N/A
INS-1014308,MAG-227,1/29/2026,14:26:00,RAWALPINDI,33.604779,73.071569,Tomato,Yes,5000,Paid
INS-1014309,MAG-227,1/29/2026,15:07:00,RAWALPINDI,33.603708,73.068112,Onion,No,0,N/A
INS-1014310,MAG-227,1/29/2026,15:34:00,RAWALPINDI,33.567971,73.094916,Tomato,No,0,N/A
INS-1014311,MAG-228,1/29/2026,10:25:00,RAWALPINDI,33.640372,73.102624,Onion,No,0,N/A
INS-1014312,MAG-228,1/29/2026,11:00:00,RAWALPINDI,33.58773,73.059975,Onion,No,0,N/A
INS-1014313,MAG-228,1/29/2026,11:42:00,RAWALPINDI,33.639994,73.055701,Potato,Yes,5000,Paid
INS-1014314,MAG-228,1/29/2026,12:05:00,RAWALPINDI,33.5832,73.037487,Banana,No,0,N/A
INS-1014315,MAG-228,1/29/2026,12:43:00,RAWALPINDI,33.606081,73.071102,Tomato,No,0,N/A
INS-1014316,MAG-228,1/29/2026,13:08:00,RAWALPINDI,33.544777,73.090098,Tomato,No,0,N/A
INS-1014317,MAG-228,1/29/2026,13:30:00,RAWALPINDI,33.549235,73.093639,Potato,No,0,N/A
INS-1014318,MAG-228,1/29/2026,14:08:00,RAWALPINDI,33.55436,73.097101,Banana,No,0,N/A
INS-1014319,MAG-228,1/29/2026,14:46:00,RAWALPINDI,33.546333,73.068026,Banana,No,0,N/A
INS-1014320,MAG-228,1/29/2026,15:16:00,RAWALPINDI,33.621591,73.003758,Banana,No,0,N/A
INS-1014321,MAG-228,1/29/2026,15:40:00,RAWALPINDI,33.560089,73.079922,Potato,No,0,N/A
INS-1014322,MAG-228,1/29/2026,16:08:00,RAWALPINDI,33.634749,73.06574,Banana,No,0,N/A
INS-1014323,MAG-228,1/29/2026,16:43:00,RAWALPINDI,33.604714,73.051389,Potato,No,0,N/A
INS-1014324,MAG-228,1/29/2026,17:16:00,RAWALPINDI,33.595827,73.028156,Banana,No,0,N/A
INS-1014325,MAG-228,1/29/2026,17:35:00,RAWALPINDI,33.605909,73.004848,Tomato,No,0,N/A
INS-1014326,MAG-229,1/29/2026,8:56:00,RAWALPINDI,33.574415,73.065966,Onion,No,0,N/A
INS-1014327,MAG-229,1/29/2026,9:38:00,RAWALPINDI,33.5634,73.02201,Banana,Yes,20000,Paid
INS-1014328,MAG-229,1/29/2026,10:15:00,RAWALPINDI,33.581434,73.017678,Tomato,No,0,N/A
INS-1014329,MAG-229,1/29/2026,10:43:00,RAWALPINDI,33.597516,73.077816,Banana,No,0,N/A
INS-1014330,MAG-229,1/29/2026,11:26:00,RAWALPINDI,33.564706,73.014876,Banana,No,0,N/A
INS-1014331,MAG-229,1/29/2026,11:55:00,RAWALPINDI,33.561353,73.013699,Onion,No,0,N/A
INS-1014332,MAG-229,1/29/2026,12:31:00,RAWALPINDI,33.617459,73.072489,Onion,No,0,N/A
INS-1014333,MAG-229,1/29/2026,12:57:00,RAWALPINDI,33.569179,73.098144,Onion,No,0,N/A
INS-1014334,MAG-300,1/29/2026,9:52:00,FAISALABAD,31.394349,73.043347,Potato,Yes,2000,Paid
INS-1014335,MAG-300,1/29/2026,10:35:00,FAISALABAD,31.451928,73.087089,Banana,No,0,N/A
INS-1014336,MAG-300,1/29/2026,10:59:00,FAISALABAD,31.461737,73.128415,Potato,No,0,N/A
INS-1014337,MAG-300,1/29/2026,11:44:00,FAISALABAD,31.394997,73.080537,Onion,No,0,N/A
INS-1014338,MAG-300,1/29/2026,12:26:00,FAISALABAD,31.3879,73.098606,Potato,No,0,N/A
INS-1014339,MAG-300,1/29/2026,13:11:00,FAISALABAD,31.37246,73.068531,Onion,Yes,2000,Paid
INS-1014340,MAG-300,1/29/2026,13:47:00,FAISALABAD,31.439401,73.074117,Potato,No,0,N/A
INS-1014341,MAG-300,1/29/2026,14:15:00,FAISALABAD,31.379914,73.095361,Tomato,No,0,N/A
INS-1014342,MAG-300,1/29/2026,14:41:00,FAISALABAD,31.387504,73.126575,Banana,No,0,N/A
INS-1014343,MAG-301,1/29/2026,10:48:00,FAISALABAD,31.381103,73.081791,Onion,No,0,N/A
INS-1014344,MAG-301,1/29/2026,11:13:00,FAISALABAD,31.376699,73.097817,Onion,Yes,2000,Paid
INS-1014345,MAG-301,1/29/2026,11:30:00,FAISALABAD,31.371268,73.095507,Potato,No,0,N/A
INS-1014346,MAG-301,1/29/2026,11:53:00,FAISALABAD,31.424736,73.036307,Tomato,Yes,10000,Paid
INS-1014347,MAG-301,1/29/2026,12:19:00,FAISALABAD,31.386967,73.040245,Potato,No,0,N/A
INS-1014348,MAG-301,1/29/2026,13:04:00,FAISALABAD,31.390897,73.053006,Potato,No,0,N/A
INS-1014349,MAG-302,1/29/2026,8:59:00,FAISALABAD,31.427339,73.085454,Onion,No,0,N/A
INS-1014350,MAG-302,1/29/2026,9:37:00,FAISALABAD,31.4492,73.114928,Potato,No,0,N/A
INS-1014351,MAG-302,1/29/2026,10:00:00,FAISALABAD,31.448425,73.109759,Tomato,No,0,N/A
INS-1014352,MAG-302,1/29/2026,10:27:00,FAISALABAD,31.386699,73.086498,Potato,No,0,N/A
INS-1014353,MAG-302,1/29/2026,10:54:00,FAISALABAD,31.444064,73.11,Banana,No,0,N/A
INS-1014354,MAG-302,1/29/2026,11:16:00,FAISALABAD,31.385421,73.113527,Tomato,No,0,N/A
INS-1014355,MAG-302,1/29/2026,11:53:00,FAISALABAD,31.457759,73.080602,Banana,No,0,N/A
INS-1014356,MAG-302,1/29/2026,12:12:00,FAISALABAD,31.428502,73.08512,Onion,No,0,N/A
INS-1014357,MAG-302,1/29/2026,12:37:00,FAISALABAD,31.429432,73.050124,Tomato,No,0,N/A
INS-1014358,MAG-302,1/29/2026,13:21:00,FAISALABAD,31.415332,73.107049,Banana,No,0,N/A
INS-1014359,MAG-302,1/29/2026,14:03:00,FAISALABAD,31.460873,73.115212,Banana,No,0,N/A
INS-1014360,MAG-302,1/29/2026,14:43:00,FAISALABAD,31.456714,73.118422,Potato,No,0,N/A
INS-1014361,MAG-302,1/29/2026,15:12:00,FAISALABAD,31.427491,73.081094,Tomato,No,0,N/A
INS-1014362,MAG-302,1/29/2026,15:46:00,FAISALABAD,31.385631,73.082484,Tomato,No,0,N/A
INS-1014363,MAG-302,1/29/2026,16:14:00,FAISALABAD,31.431287,73.112085,Banana,No,0,N/A
INS-1014364,MAG-303,1/29/2026,10:52:00,FAISALABAD,31.432939,73.094269,Onion,No,0,N/A
INS-1014365,MAG-303,1/29/2026,11:20:00,FAISALABAD,31.446361,73.10499,Tomato,No,0,N/A
INS-1014366,MAG-303,1/29/2026,11:41:00,FAISALABAD,31.43176,73.1071,Potato,No,0,N/A
INS-1014367,MAG-303,1/29/2026,12:25:00,FAISALABAD,31.426463,73.074406,Potato,Yes,20000,Paid
INS-1014368,MAG-303,1/29/2026,12:43:00,FAISALABAD,31.392428,73.11736,Onion,Yes,10000,Unpaid
INS-1014369,MAG-303,1/29/2026,13:28:00,FAISALABAD,31.381298,73.110189,Tomato,No,0,N/A
INS-1014370,MAG-303,1/29/2026,14:12:00,FAISALABAD,31.446473,73.044846,Onion,No,0,N/A
INS-1014371,MAG-303,1/29/2026,14:36:00,FAISALABAD,31.375502,73.128672,Potato,No,0,N/A
INS-1014372,MAG-304,1/29/2026,10:27:00,FAISALABAD,31.425633,73.12531,Banana,No,0,N/A
INS-1014373,MAG-304,1/29/2026,11:00:00,FAISALABAD,31.427684,73.05297,Tomato,No,0,N/A
INS-1014374,MAG-304,1/29/2026,11:38:00,FAISALABAD,31.418565,73.074695,Onion,No,0,N/A
INS-1014375,MAG-304,1/29/2026,11:58:00,FAISALABAD,31.373489,73.07278,Potato,No,0,N/A
INS-1014376,MAG-304,1/29/2026,12:31:00,FAISALABAD,31.437473,73.056984,Potato,No,0,N/A
INS-1014377,MAG-304,1/29/2026,13:15:00,FAISALABAD,31.380978,73.037235,Banana,No,0,N/A
INS-1014378,MAG-304,1/29/2026,14:00:00,FAISALABAD,31.466474,73.049032,Banana,No,0,N/A
INS-1014379,MAG-304,1/29/2026,14:24:00,FAISALABAD,31.370717,73.042862,Onion,No,0,N/A
INS-1014380,MAG-305,1/29/2026,9:10:00,FAISALABAD,31.37852,73.05291,Potato,No,0,N/A
INS-1014381,MAG-305,1/29/2026,9:44:00,FAISALABAD,31.433539,73.045269,Onion,Yes,20000,Unpaid
INS-1014382,MAG-305,1/29/2026,10:26:00,FAISALABAD,31.464307,73.117094,Banana,No,0,N/A
INS-1014383,MAG-305,1/29/2026,10:52:00,FAISALABAD,31.4415,73.116693,Tomato,No,0,N/A
INS-1014384,MAG-305,1/29/2026,11:22:00,FAISALABAD,31.400276,73.105465,Tomato,No,0,N/A
INS-1014385,MAG-305,1/29/2026,11:49:00,FAISALABAD,31.437228,73.112045,Banana,No,0,N/A
INS-1014386,MAG-305,1/29/2026,12:34:00,FAISALABAD,31.403069,73.129048,Banana,Yes,10000,Paid
INS-1014387,MAG-305,1/29/2026,13:07:00,FAISALABAD,31.449297,73.072611,Tomato,No,0,N/A
INS-1014388,MAG-305,1/29/2026,13:29:00,FAISALABAD,31.430031,73.056581,Potato,No,0,N/A
INS-1014389,MAG-305,1/29/2026,13:54:00,FAISALABAD,31.419373,73.116219,Tomato,No,0,N/A
INS-1014390,MAG-305,1/29/2026,14:23:00,FAISALABAD,31.466677,73.109501,Tomato,No,0,N/A
INS-1014391,MAG-306,1/29/2026,10:21:00,FAISALABAD,31.46524,73.059131,Onion,No,0,N/A
INS-1014392,MAG-306,1/29/2026,11:00:00,FAISALABAD,31.442409,73.046831,Tomato,No,0,N/A
INS-1014393,MAG-306,1/29/2026,11:39:00,FAISALABAD,31.386876,73.061335,Onion,No,0,N/A
INS-1014394,MAG-306,1/29/2026,12:01:00,FAISALABAD,31.422445,73.059009,Banana,No,0,N/A
INS-1014395,MAG-306,1/29/2026,12:37:00,FAISALABAD,31.436707,73.041298,Banana,No,0,N/A
INS-1014396,MAG-307,1/29/2026,10:07:00,FAISALABAD,31.384417,73.032186,Banana,No,0,N/A
INS-1014397,MAG-307,1/29/2026,10:30:00,FAISALABAD,31.412679,73.074122,Potato,No,0,N/A
INS-1014398,MAG-307,1/29/2026,11:05:00,FAISALABAD,31.412497,73.068695,Tomato,No,0,N/A
INS-1014399,MAG-307,1/29/2026,11:25:00,FAISALABAD,31.468148,73.067902,Tomato,No,0,N/A
INS-1014400,MAG-307,1/29/2026,12:07:00,FAISALABAD,31.394767,73.075214,Onion,No,0,N/A
INS-1014401,MAG-307,1/29/2026,12:28:00,FAISALABAD,31.380792,73.126676,Banana,No,0,N/A
INS-1014402,MAG-307,1/29/2026,12:50:00,FAISALABAD,31.371733,73.080578,Onion,Yes,10000,Paid
INS-1014403,MAG-307,1/29/2026,13:19:00,FAISALABAD,31.42431,73.071257,Onion,No,0,N/A
INS-1014404,MAG-307,1/29/2026,13:47:00,FAISALABAD,31.396909,73.08261,Potato,No,0,N/A
INS-1014405,MAG-307,1/29/2026,14:21:00,FAISALABAD,31.454385,73.035526,Banana,No,0,N/A
INS-1014406,MAG-307,1/29/2026,14:55:00,FAISALABAD,31.413516,73.127315,Onion,No,0,N/A
INS-1014407,MAG-307,1/29/2026,15:39:00,FAISALABAD,31.461959,73.113822,Banana,No,0,N/A
INS-1014408,MAG-307,1/29/2026,16:17:00,FAISALABAD,31.371858,73.077358,Banana,No,0,N/A
INS-1014409,MAG-307,1/29/2026,16:44:00,FAISALABAD,31.432236,73.05613,Potato,No,0,N/A
INS-1014410,MAG-308,1/29/2026,9:23:00,FAISALABAD,31.402906,73.122097,Potato,No,0,N/A
INS-1014411,MAG-308,1/29/2026,9:40:00,FAISALABAD,31.465257,73.073743,Banana,No,0,N/A
INS-1014412,MAG-308,1/29/2026,9:57:00,FAISALABAD,31.465773,73.095611,Banana,No,0,N/A
INS-1014413,MAG-308,1/29/2026,10:25:00,FAISALABAD,31.457197,73.113957,Potato,No,0,N/A
INS-1014414,MAG-308,1/29/2026,10:45:00,FAISALABAD,31.43826,73.061788,Potato,No,0,N/A
INS-1014415,MAG-308,1/29/2026,11:18:00,FAISALABAD,31.460606,73.098344,Potato,No,0,N/A
INS-1014416,MAG-308,1/29/2026,12:03:00,FAISALABAD,31.373097,73.121003,Tomato,No,0,N/A
INS-1014417,MAG-308,1/29/2026,12:42:00,FAISALABAD,31.428242,73.111002,Potato,No,0,N/A
INS-1014418,MAG-308,1/29/2026,13:11:00,FAISALABAD,31.459363,73.078252,Tomato,No,0,N/A
INS-1014419,MAG-308,1/29/2026,13:39:00,FAISALABAD,31.381159,73.072028,Onion,No,0,N/A
INS-1014420,MAG-309,1/29/2026,10:56:00,FAISALABAD,31.40917,73.113521,Potato,No,0,N/A
INS-1014421,MAG-309,1/29/2026,11:12:00,FAISALABAD,31.414329,73.092168,Tomato,No,0,N/A
INS-1014422,MAG-309,1/29/2026,11:48:00,FAISALABAD,31.453455,73.056185,Tomato,Yes,20000,Unpaid
INS-1014423,MAG-309,1/29/2026,12:27:00,FAISALABAD,31.413611,73.051474,Onion,No,0,N/A
INS-1014424,MAG-309,1/29/2026,13:02:00,FAISALABAD,31.379689,73.061274,Tomato,No,0,N/A
INS-1014425,MAG-309,1/29/2026,13:22:00,FAISALABAD,31.402477,73.082159,Onion,No,0,N/A
INS-1014426,MAG-309,1/29/2026,14:03:00,FAISALABAD,31.399388,73.076118,Potato,No,0,N/A
INS-1014427,MAG-309,1/29/2026,14:29:00,FAISALABAD,31.461338,73.086458,Tomato,No,0,N/A
INS-1014428,MAG-309,1/29/2026,14:51:00,FAISALABAD,31.443637,73.05243,Potato,No,0,N/A
INS-1014429,MAG-309,1/29/2026,15:29:00,FAISALABAD,31.383021,73.086821,Tomato,No,0,N/A
INS-1014430,MAG-309,1/29/2026,16:11:00,FAISALABAD,31.393766,73.106293,Tomato,No,0,N/A
INS-1014431,MAG-309,1/29/2026,16:43:00,FAISALABAD,31.389621,73.037981,Tomato,No,0,N/A
INS-1014432,MAG-309,1/29/2026,17:14:00,FAISALABAD,31.42681,73.031157,Banana,No,0,N/A
INS-1014433,MAG-310,1/29/2026,9:56:00,FAISALABAD,31.389921,73.106518,Potato,No,0,N/A
INS-1014434,MAG-310,1/29/2026,9:57:00,FAISALABAD,31.412182,73.032731,Onion,No,0,N/A
INS-1014435,MAG-310,1/29/2026,9:59:00,FAISALABAD,31.414001,73.098779,Potato,No,0,N/A
INS-1014436,MAG-310,1/29/2026,10:01:00,FAISALABAD,31.394132,73.123271,Banana,No,0,N/A
INS-1014437,MAG-310,1/29/2026,10:02:00,FAISALABAD,31.464775,73.047757,Banana,No,0,N/A
INS-1014438,MAG-310,1/29/2026,10:04:00,FAISALABAD,31.422545,73.074811,Onion,No,0,N/A
INS-1014439,MAG-310,1/29/2026,10:06:00,FAISALABAD,31.438974,73.12249,Tomato,No,0,N/A
INS-1014440,MAG-310,1/29/2026,10:07:00,FAISALABAD,31.461157,73.121151,Potato,Yes,20000,Paid
INS-1014441,MAG-310,1/29/2026,10:08:00,FAISALABAD,31.455394,73.04201,Banana,No,0,N/A
INS-1014442,MAG-310,1/29/2026,10:11:00,FAISALABAD,31.462719,73.04533,Banana,No,0,N/A
INS-1014443,MAG-310,1/29/2026,10:13:00,FAISALABAD,31.44125,73.052477,Banana,No,0,N/A
INS-1014444,MAG-310,1/29/2026,10:14:00,FAISALABAD,31.372541,73.041733,Potato,No,0,N/A
INS-1014445,MAG-310,1/29/2026,10:16:00,FAISALABAD,31.378546,73.09753,Potato,No,0,N/A
INS-1014446,MAG-310,1/29/2026,10:17:00,FAISALABAD,31.375287,73.095803,Onion,No,0,N/A
INS-1014447,MAG-310,1/29/2026,10:20:00,FAISALABAD,31.389604,73.07494,Onion,No,0,N/A
INS-1014448,MAG-310,1/29/2026,10:22:00,FAISALABAD,31.430318,73.115296,Tomato,No,0,N/A
INS-1014449,MAG-310,1/29/2026,10:23:00,FAISALABAD,31.43602,73.046013,Tomato,No,0,N/A
INS-1014450,MAG-310,1/29/2026,10:26:00,FAISALABAD,31.430625,73.047678,Tomato,No,0,N/A
INS-1014451,MAG-310,1/29/2026,10:27:00,FAISALABAD,31.455677,73.080248,Tomato,No,0,N/A
INS-1014452,MAG-310,1/29/2026,10:29:00,FAISALABAD,31.392196,73.047329,Tomato,No,0,N/A
INS-1014453,MAG-310,1/29/2026,10:31:00,FAISALABAD,31.425395,73.106456,Banana,No,0,N/A
INS-1014454,MAG-310,1/29/2026,10:34:00,FAISALABAD,31.431634,73.036404,Banana,No,0,N/A
INS-1014455,MAG-310,1/29/2026,10:37:00,FAISALABAD,31.37578,73.114699,Banana,No,0,N/A
INS-1014456,MAG-310,1/29/2026,10:38:00,FAISALABAD,31.429547,73.0964,Potato,No,0,N/A
INS-1014457,MAG-310,1/29/2026,10:39:00,FAISALABAD,31.419955,73.127251,Onion,No,0,N/A
INS-1014458,MAG-310,1/29/2026,10:40:00,FAISALABAD,31.390796,73.070313,Tomato,No,0,N/A
INS-1014459,MAG-310,1/29/2026,10:43:00,FAISALABAD,31.420982,73.081639,Onion,No,0,N/A
INS-1014460,MAG-310,1/29/2026,10:46:00,FAISALABAD,31.441651,73.096595,Banana,No,0,N/A
INS-1014461,MAG-310,1/29/2026,10:49:00,FAISALABAD,31.455088,73.070277,Banana,No,0,N/A
INS-1014462,MAG-310,1/29/2026,10:51:00,FAISALABAD,31.419701,73.077706,Onion,No,0,N/A
INS-1014463,MAG-310,1/29/2026,10:54:00,FAISALABAD,31.416758,73.106337,Potato,No,0,N/A
INS-1014464,MAG-310,1/29/2026,10:56:00,FAISALABAD,31.382259,73.06909,Potato,No,0,N/A
INS-1014465,MAG-310,1/29/2026,10:59:00,FAISALABAD,31.426079,73.069057,Tomato,No,0,N/A
INS-1014466,MAG-310,1/29/2026,11:01:00,FAISALABAD,31.442369,73.104709,Onion,No,0,N/A
INS-1014467,MAG-310,1/29/2026,11:03:00,FAISALABAD,31.428796,73.092847,Onion,No,0,N/A
INS-1014468,MAG-311,1/29/2026,11:06:00,FAISALABAD,31.463315,73.081592,Tomato,No,0,N/A
INS-1014469,MAG-311,1/29/2026,11:36:00,FAISALABAD,31.447587,73.087878,Onion,No,0,N/A
INS-1014470,MAG-311,1/29/2026,11:59:00,FAISALABAD,31.423079,73.046033,Potato,No,0,N/A
INS-1014471,MAG-311,1/29/2026,12:19:00,FAISALABAD,31.385101,73.046002,Potato,No,0,N/A
INS-1014472,MAG-311,1/29/2026,12:54:00,FAISALABAD,31.383071,73.123532,Onion,Yes,2000,Paid
INS-1014473,MAG-311,1/29/2026,13:19:00,FAISALABAD,31.44579,73.12291,Potato,No,0,N/A
INS-1014474,MAG-311,1/29/2026,13:54:00,FAISALABAD,31.369144,73.099155,Potato,No,0,N/A
INS-1014475,MAG-312,1/29/2026,9:37:00,FAISALABAD,31.412316,73.109032,Tomato,Yes,10000,Paid
INS-1014476,MAG-312,1/29/2026,10:22:00,FAISALABAD,31.376978,73.037468,Banana,No,0,N/A
INS-1014477,MAG-312,1/29/2026,10:59:00,FAISALABAD,31.448334,73.066892,Tomato,No,0,N/A
INS-1014478,MAG-312,1/29/2026,11:32:00,FAISALABAD,31.449124,73.091434,Tomato,Yes,20000,Unpaid
INS-1014479,MAG-312,1/29/2026,12:03:00,FAISALABAD,31.381253,73.105799,Banana,No,0,N/A
INS-1014480,MAG-312,1/29/2026,12:42:00,FAISALABAD,31.451733,73.056093,Tomato,No,0,N/A
INS-1014481,MAG-312,1/29/2026,13:15:00,FAISALABAD,31.426507,73.039911,Onion,No,0,N/A
INS-1014482,MAG-312,1/29/2026,13:39:00,FAISALABAD,31.447787,73.034732,Banana,No,0,N/A
INS-1014483,MAG-313,1/29/2026,9:05:00,FAISALABAD,31.416166,73.069799,Banana,No,0,N/A
INS-1014484,MAG-313,1/29/2026,9:32:00,FAISALABAD,31.380311,73.077604,Banana,No,0,N/A
INS-1014485,MAG-313,1/29/2026,10:03:00,FAISALABAD,31.454493,73.079399,Potato,No,0,N/A
INS-1014486,MAG-313,1/29/2026,10:43:00,FAISALABAD,31.368717,73.123204,Banana,No,0,N/A
INS-1014487,MAG-313,1/29/2026,11:07:00,FAISALABAD,31.460628,73.096791,Onion,No,0,N/A
INS-1014488,MAG-313,1/29/2026,11:30:00,FAISALABAD,31.409763,73.055742,Potato,No,0,N/A
INS-1014489,MAG-313,1/29/2026,11:56:00,FAISALABAD,31.430181,73.106108,Onion,No,0,N/A
INS-1014490,MAG-313,1/29/2026,12:30:00,FAISALABAD,31.414803,73.084966,Tomato,Yes,20000,Paid
INS-1014491,MAG-313,1/29/2026,12:59:00,FAISALABAD,31.416639,73.099036,Potato,No,0,N/A
INS-1014492,MAG-313,1/29/2026,13:34:00,FAISALABAD,31.422711,73.076595,Onion,No,0,N/A
INS-1014493,MAG-313,1/29/2026,13:58:00,FAISALABAD,31.437228,73.050488,Potato,No,0,N/A
INS-1014494,MAG-313,1/29/2026,14:37:00,FAISALABAD,31.39694,73.096915,Tomato,No,0,N/A
INS-1014495,MAG-313,1/29/2026,15:12:00,FAISALABAD,31.387765,73.085743,Potato,No,0,N/A
INS-1014496,MAG-313,1/29/2026,15:30:00,FAISALABAD,31.44347,73.123916,Banana,No,0,N/A
INS-1014497,MAG-313,1/29/2026,15:54:00,FAISALABAD,31.42662,73.038674,Potato,No,0,N/A
INS-1014498,MAG-314,1/29/2026,9:36:00,FAISALABAD,31.369591,73.080167,Tomato,No,0,N/A
INS-1014499,MAG-314,1/29/2026,9:56:00,FAISALABAD,31.462563,73.123909,Onion,No,0,N/A
INS-1014500,MAG-314,1/29/2026,10:27:00,FAISALABAD,31.389652,73.099551,Potato,No,0,N/A
INS-1014501,MAG-314,1/29/2026,10:54:00,FAISALABAD,31.422343,73.071813,Banana,No,0,N/A
INS-1014502,MAG-314,1/29/2026,11:23:00,FAISALABAD,31.406452,73.129088,Onion,No,0,N/A
INS-1014503,MAG-314,1/29/2026,11:48:00,FAISALABAD,31.402436,73.079029,Tomato,No,0,N/A
INS-1014504,MAG-314,1/29/2026,12:22:00,FAISALABAD,31.370724,73.113202,Banana,No,0,N/A
INS-1014505,MAG-314,1/29/2026,13:06:00,FAISALABAD,31.453969,73.126403,Onion,No,0,N/A
INS-1014506,MAG-314,1/29/2026,13:41:00,FAISALABAD,31.375584,73.08954,Tomato,No,0,N/A
INS-1014507,MAG-314,1/29/2026,14:25:00,FAISALABAD,31.448594,73.091505,Tomato,No,0,N/A
INS-1014508,MAG-314,1/29/2026,14:56:00,FAISALABAD,31.462544,73.104922,Tomato,No,0,N/A
INS-1014509,MAG-314,1/29/2026,15:16:00,FAISALABAD,31.432706,73.10783,Onion,No,0,N/A
INS-1014510,MAG-314,1/29/2026,15:45:00,FAISALABAD,31.404378,73.083079,Onion,No,0,N/A
INS-1014511,MAG-314,1/29/2026,16:28:00,FAISALABAD,31.457663,73.033702,Potato,No,0,N/A
INS-1014512,MAG-314,1/29/2026,16:48:00,FAISALABAD,31.454978,73.098296,Tomato,No,0,N/A
INS-1014513,MAG-315,1/29/2026,9:35:00,FAISALABAD,31.450724,73.052867,Tomato,No,0,N/A
INS-1014514,MAG-315,1/29/2026,10:02:00,FAISALABAD,31.450724,73.052867,Onion,No,0,N/A
INS-1014515,MAG-315,1/29/2026,10:43:00,FAISALABAD,31.450724,73.052867,Banana,No,0,N/A
INS-1014516,MAG-315,1/29/2026,11:14:00,FAISALABAD,31.450724,73.052867,Onion,No,0,N/A
INS-1014517,MAG-315,1/29/2026,11:47:00,FAISALABAD,31.450724,73.052867,Potato,No,0,N/A
INS-1014518,MAG-315,1/29/2026,12:04:00,FAISALABAD,31.450724,73.052867,Tomato,No,0,N/A
INS-1014519,MAG-315,1/29/2026,12:31:00,FAISALABAD,31.450724,73.052867,Onion,No,0,N/A
INS-1014520,MAG-315,1/29/2026,13:00:00,FAISALABAD,31.450724,73.052867,Tomato,No,0,N/A
INS-1014521,MAG-315,1/29/2026,13:31:00,FAISALABAD,31.450724,73.052867,Potato,No,0,N/A
INS-1014522,MAG-315,1/29/2026,14:09:00,FAISALABAD,31.450724,73.052867,Onion,No,0,N/A
INS-1014523,MAG-315,1/29/2026,14:51:00,FAISALABAD,31.450724,73.052867,Onion,No,0,N/A
INS-1014524,MAG-315,1/29/2026,15:16:00,FAISALABAD,31.450724,73.052867,Tomato,No,0,N/A
